// Plastic 0.1 rd=1 rs=0.04 100x100
0.37646,-6.02575e-05,0.365437,-0.000114849,0.000101286,-0.000123763,0.0733099,-8.51911e-05,-0.000207584,-4.04569e-05,-7.40639e-05,-0.000224927,-0.090446,4.79189e-05,-0.000104072,-8.8361e-05,0.000177535,-0.000126633,-0.000220775,-0.000261167,-0.0303884,0.000179699,5.57058e-05,-0.000281492,0.000177351,0.000103068,4.10965e-05,-5.49118e-05,-0.000145165,-0.000144742,0.0456474,0.000265794,-2.4096e-05,-0.000208872,-1.23194e-05,-7.77178e-05,0.000394961,5.03915e-05,-0.000125759,0.000209702,-0.000111773,0.000151517,0.0135401,0.000261447,-0.00012487,0.000247601,-0.000133057,-0.000445613,-0.000378672,-0.000367366,8.7578e-05,-4.2255e-05,-1.98112e-05,0.000341669,-0.000253976,0.000285258,-0.0334617,0.000117061,0.000211028,0.000626811,5.30323e-05,-0.000433272,-2.36421e-05,0.000203402,-0.000434016,-0.000386925,-0.000256664,-5.90193e-05,0.000203777,0.00016225,-0.000153319,0.000149542,-0.00940078,-4.5132e-05,0.000864003,0.000515899,0.000194271,0.000206901,0.000240504,0.000232857,0.000366676,0.000372011,-0.000490703,0.000157851,0.000160476,-3.8269e-05,0.000211219,-5.93237e-05,0.000368094,-7.53812e-06,0.0250179,-2.43557e-05,0.00111978,0.000176243,3.56279e-05,0.000757131,-0.000186432,0.000109184,0.000157277,-4.81481e-05,
-1.18614e-05,-0.0726959,-7.59377e-05,-0.000107352,0.000146325,-0.0343369,-9.14752e-05,1.05672e-05,-0.000135154,0.000284511,-3.73519e-07,0.0408403,1.51168e-05,0.000111787,4.06348e-07,1.00477e-05,9.4782e-05,3.66589e-05,-0.000127752,0.0347479,8.09585e-05,-7.11467e-06,0.00011632,-3.95417e-05,4.03817e-05,-0.000470098,-1.6054e-06,-0.000221108,1.3328e-06,-0.0270012,-6.59989e-06,-0.000113119,-3.8602e-06,-2.57482e-05,-1.83174e-06,-0.000138801,-0.000195826,-2.09354e-05,-7.57621e-05,-4.89701e-05,0.000129232,-0.033793,-8.07538e-05,1.37547e-05,-0.000120885,5.01692e-05,-3.39545e-05,-5.40764e-05,1.99014e-05,0.000580221,9.96711e-06,0.000385703,5.19293e-06,0.000206577,4.19171e-06,0.0161507,-7.50297e-08,0.000129579,-3.52017e-06,3.50409e-05,6.64601e-07,9.59505e-05,1.20021e-05,0.000455951,7.48549e-05,4.70477e-05,0.000166786,4.40084e-05,7.63464e-05,8.29328e-05,-0.000125518,0.0296111,7.95582e-05,-1.05324e-05,0.000118977,-7.2646e-05,3.40521e-05,8.40211e-05,-4.68192e-06,0.000236191,0.000115358,-0.000256292,-1.15509e-05,-0.000423054,1.35937e-06,-0.000378289,-2.67381e-06,-0.000160844,-4.55261e-06,-0.00944761,6.63725e-06,-0.000158288,1.01068e-05,-7.84998e-05,7.48764e-06,-7.42894e-05,-2.15221e-05,-0.000233616,-4.017e-05,5.47067e-05,
0.424405,-1.29687e-05,0.440811,-6.4684e-05,-4.66758e-05,-0.000143819,0.13068,-0.000104374,-0.000128643,-0.000149888,-8.72677e-05,-0.000332145,-0.0883871,-1.20434e-05,-8.48472e-05,-0.000214233,4.77374e-05,-0.000163681,-0.000116016,-0.000329574,-0.0652438,0.000221495,-2.66256e-05,-0.000344065,-8.10876e-06,7.76923e-05,9.04605e-06,1.48881e-05,-0.000187141,-0.000106726,0.0316943,0.000397931,-9.70006e-05,-0.000163696,-9.62056e-07,-0.000343508,0.000146844,6.22629e-05,-2.34961e-05,0.000259853,-0.000306697,0.000184477,0.0357868,0.000316877,-7.95739e-05,0.000308271,2.47021e-05,-0.000545817,-7.92027e-05,-0.000467984,-2.18438e-05,-1.20583e-05,3.71506e-05,0.000346301,-0.000314053,0.000283354,-0.017471,7.99388e-05,0.000360062,0.000680983,4.83602e-05,-0.00033016,3.15612e-05,0.000225075,-0.000388778,-0.000463705,-9.02847e-05,-7.07679e-05,0.000136434,0.00019829,-8.53231e-06,0.000187754,-0.0239842,-4.53321e-05,0.00104645,0.000628797,5.54571e-05,0.000257547,-8.00466e-06,0.000287416,0.000112583,0.000551408,-0.000480157,0.000222758,0.000386913,-8.93045e-05,0.000186735,3.26475e-06,0.000477938,6.11767e-05,0.00946173,4.32287e-05,0.00129421,0.000309196,6.46049e-05,0.000741451,-0.000334762,0.000153787,0.000215447,-0.000178656,
-2.82613e-06,-0.00010754,-6.62058e-05,-0.0724815,-1.72992e-05,1.05197e-05,-8.71687e-05,-0.0342772,-3.12838e-05,-0.000255845,4.26546e-07,0.000112045,1.29025e-05,0.0406625,2.03276e-07,-3.16456e-05,-0.000132984,-1.53905e-05,1.68679e-05,-7.15528e-06,7.37346e-05,0.0346488,3.30119e-05,5.72412e-05,-0.00029643,-0.00041242,9.11314e-07,0.000220764,1.58659e-06,-0.000113189,-9.77392e-06,-0.0268512,4.9556e-06,4.7603e-05,4.13205e-06,0.000117387,-8.15583e-05,-0.000126213,0.000109511,3.03951e-05,-1.47183e-05,1.36906e-05,-6.85472e-05,-0.0336608,-4.03089e-05,-8.03967e-05,0.000253731,4.82279e-05,-0.000226741,-0.000135057,1.05241e-05,0.000301414,1.82932e-07,-0.000218907,-2.23133e-06,0.000129701,1.54985e-05,0.0160158,-2.44755e-05,-6.46032e-05,8.25602e-06,-9.53424e-05,1.02029e-06,5.48177e-05,5.59258e-05,1.2778e-05,7.52729e-05,0.000187643,-0.000106271,-4.44979e-05,1.02903e-05,-1.05925e-05,7.11482e-05,0.0293913,2.85651e-05,0.000113689,-0.000250788,-7.87734e-05,0.000188123,4.23279e-05,-0.000111468,0.000374249,-3.47028e-06,0.000169645,-2.15636e-05,-0.000254275,-4.04946e-06,0.000232976,-4.37009e-07,-0.000158642,-2.08999e-05,-0.00944185,3.19892e-05,0.000110064,-3.87702e-05,9.24573e-05,1.12056e-05,-8.88009e-05,-1.82068e-06,-0.000292779,
0.00010229,-0.000146638,-4.84674e-05,1.79592e-05,0.0817781,-3.33304e-07,-0.000177401,6.54254e-08,0.00012667,-0.000276174,0.0400869,0.000137521,2.02125e-05,-1.71962e-05,2.50812e-05,0.000118123,0.000165673,1.2031e-06,-0.0412095,-1.59664e-07,0.000181302,-6.75835e-07,-0.000105802,-9.8953e-08,0.000132766,0.000100624,-2.53966e-05,0.000229862,-0.0387587,-0.000138962,-1.90183e-05,1.68365e-05,-3.94258e-05,-9.85259e-05,0.000101765,-6.5865e-05,-7.66266e-05,-4.02635e-06,-0.000162709,-3.90441e-06,0.0252946,-2.15139e-06,-0.000194993,1.91497e-06,0.000100643,1.42142e-06,-7.35511e-05,-5.25908e-06,-0.000329396,0.000140407,-1.88834e-05,-8.86771e-05,2.48889e-05,-0.000226938,0.0356558,0.000139586,1.92899e-05,-1.34341e-05,5.71757e-05,9.94045e-05,-0.000148859,4.76995e-05,-0.000171061,-0.000153082,-0.000385356,-2.33966e-06,1.82708e-05,-5.50583e-06,0.000190343,-1.1301e-06,-0.014687,5.06348e-06,0.000229815,-9.62755e-07,-8.97216e-05,9.0411e-07,2.9175e-05,1.82233e-05,0.000160564,1.52249e-05,-0.000567823,-5.47849e-05,-0.000145484,-0.000116773,-1.41195e-05,8.245e-05,-9.63332e-06,0.000222354,-0.0304227,-0.000137391,1.61523e-05,1.04614e-05,-6.5001e-05,-0.000101795,0.000210099,-1.40649e-05,0.000160705,0.000135763,-0.00015821,-0.000114777,
-0.000175754,-0.0405873,-0.000195425,8.97067e-07,2.90353e-05,-0.0290314,-7.31109e-05,1.2262e-05,-2.71123e-05,6.4386e-05,4.7265e-07,0.00837268,3.77937e-05,1.23001e-05,9.31061e-07,-1.33364e-05,1.04502e-05,1.36387e-05,-2.52377e-05,0.0169997,4.29389e-05,-3.05402e-06,2.35521e-05,-1.58932e-05,7.61249e-07,-6.66804e-05,-2.76773e-06,-4.56309e-05,6.16521e-07,-0.00533553,-1.42228e-05,-2.24147e-06,-4.81174e-06,8.39194e-07,-2.55112e-06,-5.52636e-05,-5.09315e-05,1.06033e-05,-9.03607e-06,-6.79268e-06,2.93254e-05,-0.0150986,-3.40362e-05,1.85662e-05,-3.13553e-05,1.18517e-05,-2.78107e-06,-1.11624e-05,-1.27371e-05,0.000108843,8.53391e-06,6.5696e-05,6.04041e-06,6.59205e-05,7.0059e-06,0.000756409,1.73663e-06,1.23857e-05,-4.23443e-06,-1.29221e-05,2.60834e-06,4.95049e-05,1.05733e-05,0.000177552,1.78046e-05,1.86378e-05,5.25654e-05,-1.36588e-05,1.45499e-05,4.57933e-05,-2.3054e-05,0.0113328,2.63684e-05,-3.27604e-05,2.83347e-05,-4.88193e-05,7.63271e-06,1.6767e-05,1.71296e-05,8.89767e-05,7.26365e-05,-1.82176e-05,-1.14759e-05,-6.79731e-05,2.2006e-06,-9.20109e-05,-9.53834e-07,-4.39858e-05,-5.60441e-06,0.00109196,5.20789e-06,-5.17127e-05,8.77412e-06,-4.19956e-05,7.12625e-06,-7.87065e-05,-2.21449e-05,-8.2528e-05,-2.9489e-05,-5.64138e-05,
0.200195,8.26973e-05,0.250407,3.20167e-05,-0.000190464,-5.29205e-05,0.132163,-6.19045e-05,8.95284e-05,-0.000197628,-4.0832e-05,-0.000221744,-0.0182425,-7.02397e-05,2.82802e-06,-0.000257168,-0.000147007,-9.27234e-05,7.98807e-05,-0.000180684,-0.0697834,0.000133359,-0.000141721,-0.000202569,-0.000228143,-2.38584e-05,-3.64062e-05,0.000103602,-0.000134913,3.93158e-06,-0.0137414,0.000292726,-0.000137419,1.8203e-05,1.69835e-05,-0.000479455,-0.000309308,3.29199e-05,0.000123106,0.000151056,-0.000352981,0.000109706,0.0409038,0.000182585,6.67775e-05,0.000190131,0.000202404,-0.000320127,0.000370406,-0.000327117,-0.000153492,5.19105e-05,8.71546e-05,0.00010865,-0.000167303,0.000102585,0.0200865,-1.25887e-05,0.000355386,0.000290742,7.3007e-06,3.44899e-05,7.1256e-05,0.000113383,-1.18233e-05,-0.000263116,0.000230193,-4.10932e-05,-3.65169e-05,0.00011692,0.000193149,0.000108344,-0.0258763,-8.26799e-06,0.000590255,0.000357063,-0.000150248,0.000158725,-0.000348507,0.000164969,-0.000290225,0.000455505,-0.000117567,0.000195054,0.000460953,-0.000109339,3.81683e-05,9.2999e-05,0.000301118,0.000102375,-0.0206187,9.59875e-05,0.000641347,0.000292313,6.3568e-05,0.000222076,-0.000304246,0.000106476,0.000130642,-0.000233019,
-5.13761e-05,7.91886e-07,-4.99354e-05,-0.0405003,-1.07093e-05,1.21993e-05,-9.58747e-06,-0.0290076,-3.94242e-05,-1.88737e-05,-7.39819e-08,1.24087e-05,1.19991e-05,0.00830144,-4.30884e-06,3.85291e-05,-4.16757e-05,7.60348e-06,9.75165e-06,-2.88691e-06,4.08952e-07,0.0169663,3.52453e-05,1.97474e-05,-8.65259e-05,-9.1272e-05,1.15571e-07,2.26695e-05,1.46894e-06,-2.10213e-06,-1.04766e-05,-0.00527368,7.62902e-06,-2.4476e-05,-1.35959e-06,3.79941e-05,-5.77361e-05,-2.10658e-05,3.48553e-05,-6.51248e-06,-8.38534e-06,1.86613e-05,1.33523e-06,-0.0150787,-4.04271e-05,-2.11781e-05,7.75489e-05,-1.11726e-06,-5.13547e-05,1.7538e-05,6.98446e-06,7.81907e-05,8.83243e-07,-2.30775e-05,-2.51515e-06,1.24499e-05,1.32866e-05,0.000631073,-2.61533e-05,3.49757e-05,9.95383e-06,-3.97761e-05,-3.16958e-06,7.18538e-06,8.38299e-07,4.85185e-05,5.00062e-05,3.23437e-05,-3.4767e-05,1.68391e-05,4.57512e-06,-3.27854e-05,1.74581e-06,0.011185,2.31328e-05,5.26152e-05,-8.26047e-05,-1.68773e-07,4.48974e-05,-3.21368e-05,-1.97325e-05,0.00013524,-2.83078e-06,6.84689e-05,-1.95561e-05,-0.000103941,-5.04203e-06,4.35582e-05,-1.22495e-06,-5.17533e-05,-1.51032e-05,0.00110004,2.41656e-05,-1.99004e-05,-4.16358e-05,6.03151e-05,1.14046e-05,-5.88571e-05,-3.71465e-06,-8.22094e-05,
-0.000173065,0.000134584,-6.80333e-05,2.83465e-05,0.000127261,3.39991e-07,0.000131384,1.72391e-07,0.0821037,-2.26112e-05,2.50598e-05,-0.000125062,7.1477e-05,-2.99321e-05,0.0400686,0.000134516,0.000451326,1.3641e-07,-0.000106355,1.53732e-06,-0.000119454,-2.63679e-06,-0.0414973,-6.00505e-07,-0.000456486,0.000134758,7.46678e-05,1.86629e-05,-3.94355e-05,0.000127189,-9.39373e-05,3.68233e-05,-0.0387272,-0.00011872,-9.2847e-05,0.000130231,-1.19108e-05,-8.12521e-06,-0.000361689,-2.46943e-06,0.000101244,3.07045e-07,0.000107202,1.53388e-05,0.0255867,-6.04429e-06,0.000354158,1.46046e-06,0.000487701,-3.75901e-05,-8.1304e-05,-0.00011547,-0.000123445,-2.17167e-05,5.71968e-05,-0.000130614,0.000142349,-3.51214e-05,0.0356234,0.000121078,0.000145442,-0.000112735,-1.4115e-05,0.00034191,0.000105533,1.69124e-05,-7.24653e-05,1.66238e-05,0.000339484,-3.11134e-06,-9.02154e-05,-7.70517e-06,-4.74856e-05,-2.95778e-05,-0.0149848,2.50071e-05,-0.000318212,-1.40431e-05,-0.000353529,-9.61767e-06,-0.000344195,-5.05051e-05,0.000117794,4.551e-05,3.53227e-05,0.000140684,0.000203056,1.88451e-05,-6.49157e-05,0.000126581,-0.000163586,2.33583e-05,-0.0303838,-0.000107798,-0.000223576,0.00010634,5.35289e-05,-0.000284344,3.05196e-05,9.71752e-05,
-0.000165923,0.000282069,-7.52587e-05,-0.000253967,0.000277438,2.73418e-05,8.18906e-05,-1.14945e-05,2.37038e-05,-0.0885954,1.04103e-06,-0.000254359,1.45175e-05,0.000242788,6.30651e-07,-0.000294994,9.61674e-05,-0.0447597,-0.000239325,-4.51446e-05,-9.40665e-05,2.45188e-05,-1.92248e-05,-8.11045e-05,-0.000118562,0.000451458,4.07264e-07,0.0412103,1.38249e-06,0.000243567,-4.28142e-06,-0.000247744,1.12756e-06,0.000229162,2.43614e-06,0.000356498,-2.1893e-05,7.41557e-05,-7.55551e-05,0.0413581,0.000236644,7.12155e-05,0.000101349,-3.98706e-05,2.06078e-05,0.000129702,9.72383e-05,0.0001069,0.000213342,-0.00020778,-7.08424e-07,-0.000297812,3.30478e-06,-0.0240315,1.95818e-07,-0.000218329,5.66944e-06,0.000259491,9.77889e-07,-0.000199482,-1.33675e-05,-0.000220029,-1.09765e-05,0.000417024,-0.000186306,0.000106243,2.36884e-05,-7.37483e-05,7.32962e-05,-0.0365335,-0.000236087,-9.61522e-05,-0.000102432,6.4754e-05,-2.09213e-05,-0.000195931,-0.000119274,-9.37701e-05,-0.000178844,7.29604e-05,0.000145894,0.000469293,1.48896e-05,0.000208983,1.17794e-05,0.000232028,-8.53583e-06,0.0138797,-2.7133e-06,0.000163345,-8.20454e-06,-0.000275528,-5.41237e-06,0.000130531,-3.21471e-06,0.000203501,2.4257e-05,-0.000336001,7.23945e-06,0.000238073,
