-4.70772,-4.70258,2.66319,0.307604,-5.79435,-4.9561,-5.63575,-2.46401,0.352465,3.62335,5.71565,-1.40073,6.24427,0,0,0,0,0,0,
-2.4305,-4.88491,2.00432,0.21678,-4.25155,-4.96517,-5.8355,-3.80637,-0.954097,3.7603,5.32102,-1.66453,4.29441,0,0,0,0,0,0,
-2.81792,-2.15699,1.87751,-0.109731,-2.51464,-1.60688,-2.94598,-2.25359,-0.717252,1.77228,2.95951,-1.38273,3.13406,0,0,0,0,0,0,
-0.161453,-0.40773,-0.607482,0.577276,-0.167284,0.00667468,1.19166,0.418009,0.474614,-0.565246,-0.0544438,0.929189,0.151423,0,0,0,0,0,0,
0.284114,1.23756,-0.371473,0.349208,1.00692,1.31209,1.31913,0.397783,-0.636418,-0.0918642,-0.811508,-0.213786,-0.618406,0,0,0,0,0,0,
-1.62646,-1.56902,1.33758,0.669922,-2.30543,-1.82886,-2.86963,-1.48357,-0.144668,1.00887,2.25879,-0.591626,1.84383,0,0,0,0,0,0,
1.14546,-0.0629271,0.897338,0.613291,1.34274,0.578442,-0.31153,-0.0142261,0.565398,-0.0659062,-0.508353,0.497681,-1.63232,0,0,0,0,0,0,
0.0672986,0.421882,0.330841,-0.127451,0.342724,-0.00395375,0.469426,-0.149789,-0.755635,0.363387,-0.215049,-0.511374,-0.632609,0,0,0,0,0,0,
-0.692385,-0.699477,0.675351,0.42845,-1.54039,-0.972768,-1.01006,-0.878215,0.289048,0.578955,1.47507,-0.489983,1.37715,0,0,0,0,0,0,
-1.0226,-1.55053,-0.726782,-0.635822,0.969811,-0.377904,2.1623,-1.072,-0.112773,-0.628392,-0.227922,-1.0257,1.6404,0.25585,0.841806,0,0,0,0,
0.054535,5.62907,2.80655,2.36668,1.71801,2.59055,-5.11044,3.11676,1.96461,4.03835,-3.07115,-1.67519,0.52487,2.02369,-0.00164077,0,0,0,0,
-0.463902,-6.97139,-3.46189,-3.01191,-1.51856,-2.49118,7.83952,-2.90632,-2.90037,-4.58781,3.53845,-0.52107,-0.0381259,-1.86332,3.47678,0,0,0,0,
1.20398,-2.04419,-1.43635,-1.1295,-2.69216,-1.01901,1.78527,-4.84172,-1.66857,-1.08562,2.04564,0.168973,-2.93714,-1.58299,-4.0901,0,0,0,0,
-1.31077,2.48563,0.299984,0.167726,1.17239,1.16628,-1.17222,2.24477,1.30436,2.02457,-2.00582,-1.8602,2.22382,2.186,1.1716,0,0,0,0,
-4.90303,-7.01377,-3.14313,-2.84245,3.12034,-2.52755,9.0224,1.21314,-2.50042,-4.29996,0.865012,-1.85194,6.05907,0.40662,9.02814,0,0,0,0,
0.74989,6.13477,3.52874,3.04768,0.333259,4.06637,-6.41981,0.76339,1.59596,4.48834,-2.42553,-0.909803,-0.966081,1.07006,-3.32618,0,0,0,0,
-0.931382,0.568691,-0.0452397,0.486445,0.894686,1.07578,-0.164229,-0.768787,0.486554,-0.104866,0.206295,-0.253678,0.0209729,0.0100883,-0.847082,0,0,0,0,
0.800977,4.913,1.8413,2.48025,0.856056,2.50271,-5.42195,0.0850125,2.1663,3.65312,-2.80335,-0.324924,-0.827377,2.18969,-3.16836,0,0,0,0,
-0.245104,2.06186,1.34383,0.505812,0.731063,1.46821,-2.77237,1.49663,1.53334,1.71669,-0.658324,0.201562,-0.149647,0.483756,-0.449504,0,0,0,0,
0.712925,0.326671,0.768568,-0.0448385,-0.262788,0.0773567,-1.36304,-1.44457,-0.192628,-0.840083,0.0962968,0.969745,-1.27123,-0.468934,-2.17487,0,0,0,0,
0.552577,2.40478,-0.0888962,-0.000249079,0.250612,0.93243,-0.842476,-0.0895412,0.831152,1.86395,-0.488465,-0.22499,-0.0798175,0.470719,-1.41909,0,0,0,0,
0.606479,-1.85245,-1.3966,-0.922768,-0.671641,-0.664149,1.88674,0.706912,-0.607367,-1.4554,0.726326,0.195154,-1.05671,-1.43896,1.98782,0,0,0,0,
-0.412083,-1.44174,-0.676756,-0.670746,0.437192,-0.351011,1.21198,-0.885977,-1.17184,-1.25986,1.11228,-0.145101,0.775734,-0.410405,0.399766,0,0,0,0,
0.421995,0.180974,-0.638651,-0.75094,-0.846628,-0.686768,-0.186805,-1.29107,-0.0312936,-0.519335,0.397207,0.337841,-0.68931,-0.731257,-1.24208,0,0,0,0,
-0.172896,0.528713,-0.806755,0.647774,0.395793,-0.153379,-1.06225,-2.1968,0.155968,-0.22694,0.554813,-0.712812,0.558336,0.28534,2.20912,1.62149,-0.691062,0,0,
-0.3855,-0.381265,1.36561,-0.0512184,-1.08624,0.589968,1.02339,-0.853233,-0.407102,0.198651,-0.584485,-0.76477,1.45248,0.232748,-0.0412365,-2.207,-0.466748,0,0,
0.00202943,1.58452,-3.81842,0.415359,0.621825,-0.0687054,-2.97262,0.186317,0.533619,-0.559078,0.85503,0.20232,-1.44169,-0.220889,0.912554,6.13332,0.645653,0,0,
0.958353,0.624551,-5.74698,1.00821,2.40995,-0.969917,-7.71805,-0.442247,-1.39553,-0.819815,-0.307374,0.555072,-2.25913,-0.403666,2.59832,11.4826,-0.218593,0,0,
-0.374656,-0.860565,1.40594,1.01704,0.849643,0.456812,-1.20324,0.337174,-1.15414,0.288431,-0.863129,-1.08173,-5.99661,-0.0945604,-0.578026,-0.821713,4.94069,0,0,
1.05269,1.45131,3.92593,0.286279,-2.54951,1.31998,5.70974,-4.52656,1.62751,-0.937714,1.2675,-1.01644,20.3138,0.0534221,3.34221,-7.22866,-19.6393,0,0,
0.594389,0.471031,0.917625,-0.692528,-3.19772,1.50024,4.11152,-2.28915,2.2869,0.491307,1.3987,0.589439,15.6449,1.62632,1.60107,-4.02558,-13.7185,0,0,
-0.136186,0.191234,-4.50035,0.81894,1.18089,-0.212584,-6.13955,1.867,-0.251401,-0.104185,-0.995023,0.581698,3.7458,-0.0940508,-0.100023,8.70323,-5.40091,0,0,
-2.32412,-0.185326,1.4141,-0.981081,-1.08748,0.164948,1.89375,-0.148742,-0.384276,-0.867485,-0.992295,0.311989,-18.5554,0.0211971,0.532573,-2.73667,19.3863,0,0,
2.26276,4.25596,-2.87249,0.564241,-0.432646,-0.397033,2.29407,-3.15653,2.82551,-0.140816,2.85176,0.0861773,18.7191,0.983406,5.34634,2.12876,-18.6942,0,0,
-1.71254,-2.84968,3.63583,-1.07199,-1.02657,0.174275,0.102048,0.242546,-1.43964,0.176491,-2.37452,0.0582597,-18.7269,-1.06934,-2.23426,-2.8306,19.2116,0,0,
1.16398,2.07973,-2.69962,0.946473,0.377695,-0.52783,1.12057,0.495715,1.78523,-0.131916,1.6394,0.234252,7.23583,0.942526,1.17811,1.86694,-7.19805,0,0,
-0.193857,2.25177,-1.00938,0.422134,-0.685401,-0.449554,3.3112,-1.58954,0.919957,-0.034053,1.1827,0.668948,3.76265,0.208089,3.04543,-1.60574,-2.9675,0,0,
-2.26535,-1.80101,-0.3963,0.398757,1.60818,-0.189923,-6.11251,2.67293,-2.08276,-0.254301,-2.33008,0.375245,-23.8024,-0.479409,-2.91638,4.54804,23.5157,0,0,
0.40803,2.02089,-3.13614,1.10113,0.0544831,-0.697038,-1.48771,1.25544,1.28522,-0.12147,2.1138,0.232879,10.6316,1.15646,0.438228,4.40631,-10.166,0,0,
-1.58542,0.27882,2.03884,-0.813269,-1.49103,0.899392,4.20799,-1.87843,0.177036,-0.443165,-0.544022,0.451117,-7.4622,-0.221099,2.03926,-4.32379,8.93322,0,0,
0.0735818,1.89431,-4.33633,1.31094,2.5147,-1.27593,-3.82429,1.0892,-0.645296,-0.283025,0.455474,0.128328,-3.68904,0.425742,0.724118,7.05129,2.12973,0,0,
0.289027,-0.566201,0.0429781,-0.0314409,0.518396,0.168324,0.850359,-2.29433,-0.329683,0.342635,0.406424,-0.583134,5.43763,0.0926691,-1.70359,-1.06439,5.6538,0.11506,0.521161,
-0.888398,0.568509,0.711286,0.182887,-0.422017,-0.460505,-0.303447,-0.870249,-0.794125,0.0969325,0.594106,-0.53779,-6.52438,-0.138854,-0.858504,-0.407728,-6.20603,0.308101,0.40609,
-0.111335,-0.0440774,1.35393,0.469249,1.09138,0.10394,1.53012,-1.18582,0.460482,0.544382,-0.256048,-0.258817,5.8446,0.328757,-0.576927,-2.93976,5.09985,0.457782,0.532442,
-2.26225,-0.257775,0.735046,0.73707,0.363471,-0.45024,0.614384,0.202367,-0.552565,0.124883,0.652447,1.10786,-12.7554,0.358255,-0.102226,-1.76189,-14.3489,-0.701267,-0.0618097,
-1.61302,-0.315688,-2.10847,0.641834,1.73834,0.0969189,-2.79385,-2.32223,-0.530003,-0.0958632,1.23186,-0.736838,0.162554,0.481902,-2.22046,3.05351,-0.890955,0.382806,1.22728,
-1.69832,0.43415,-1.18867,1.00133,0.754458,-0.694588,-2.56649,-3.57629,0.0432017,0.88323,0.546261,-1.14309,-8.31893,0.538269,-2.046,1.49574,-9.57258,0.930644,0.795929,
0.539033,0.221894,3.07059,-0.367854,-0.693661,-1.14257,3.71441,-1.06521,-0.124877,0.511138,-0.822375,-0.171851,-3.59237,-1.3536,-0.431382,-5.02607,-2.41506,0.965555,-0.283953,
2.18445,-0.0594272,2.36046,-0.575806,-0.20535,0.467909,3.00213,2.06013,0.759236,-0.529266,0.269151,0.359311,5.78924,-0.298778,0.801336,-3.26024,7.11363,-0.277622,0.10421,
-1.66056,0.598693,-0.791767,-0.0922285,-0.305472,-1.17162,-1.94138,2.99764,-1.03909,-0.504427,0.486382,0.709652,-15.5938,0.642147,1.89664,2.61263,-15.3399,-1.33502,-0.265185,
-0.71362,-1.46971,-1.2583,-0.206677,-1.12534,-0.0399037,0.791275,4.28219,-0.591105,-0.949566,-0.20195,0.253976,-15.3827,0.382817,4.65367,1.31463,-14.9868,-0.325257,0.179736,
0.686448,-0.31299,0.675396,-0.137155,-0.599791,-0.531531,1.86849,0.548138,-0.215251,0.633456,-0.530006,-0.0435105,2.26429,-1.0779,0.358808,-1.31215,2.98448,-0.153385,0.236967,
1.49092,0.0372329,0.512292,-1.51916,-0.744595,0.55401,2.94882,0.896531,-0.29867,0.0969022,-0.926986,0.277655,0.239247,-0.260504,0.266453,-1.916,1.3179,-0.218258,-0.337552,
-0.315831,-0.211497,-0.465597,-0.350662,-0.759879,-0.458972,-0.0135557,1.45298,-0.00364364,-0.63103,-0.244676,-0.0340598,-4.95761,-0.323993,1.46928,0.299476,-5.1856,-0.814204,-0.112524,
1.76121,-0.780151,0.701343,-1.96665,-0.52577,0.73478,2.05968,2.63037,0.00832193,0.389642,-0.629136,0.287719,7.94744,-0.586231,1.89341,-0.818926,9.40932,-0.0689328,-0.413928,
0.601545,0.667795,-0.372521,-0.674999,-0.800585,-0.366355,-1.35229,0.774865,-0.315964,-0.202833,-0.302934,0.859703,0.737769,0.198256,-0.0181832,2.58041,1.17002,-0.553543,-0.0971407,
-0.371831,-1.22646,-0.659441,-0.638613,-0.37531,0.499948,2.97214,4.7789,-0.0169936,-0.712546,0.397579,0.796383,-2.57576,0.133261,4.70598,-1.07272,-1.92751,-0.778027,0.193615,
0.747558,-0.889731,0.571336,-0.613508,-0.815288,-0.379292,2.85903,2.49744,-0.540902,0.14019,-0.111787,0.0398113,0.927993,-0.116191,2.44713,-2.57518,1.82423,0.396346,-0.0875357,
-0.220324,0.332017,-0.0710906,0.256116,-0.253715,-0.195702,-1.19587,-0.769913,0.204374,0.270484,-0.327958,0.293486,-1.08075,-0.0679509,-0.896721,0.651103,-0.759928,0.0175579,0.393433,
0.784217,-0.0303167,0.068702,-0.42421,0.0550263,0.265765,0.340555,2.04019,-0.534618,-0.00448365,0.3888,0.809581,4.87838,-0.167332,1.50093,0.0168511,5.44673,-0.647157,0.0361035,
